"id","activeWo","cardio","date","date_epoch","duration","energy","goals","notes","sleep","timestamp","weight","wo","workouts"
"a95187b0-aa8f-11eb-842a-7d300bf19ca8","'-1","{""exercises"":{""L"":[{""M"":{""duration"":{""S"":""30:18""},""id"":{""N"":""0""},""type"":{""S"":""exercise bike""},""distance"":{""S"":""3.71 miles ""},""heartRate"":{""S"":""120""},""targets"":{""S"":""120 bpm, 30 minutes""}}}]},""headers"":{""L"":[{""S"":""delete""},{""S"":""type""},{""S"":""targets""},{""S"":""duration""},{""S"":""distance""},{""S"":""heart rate""}]}}","{""month"":{""S"":""4""},""day"":{""S"":""1""},""year"":{""S"":""2021""}}","","00:28:30:10","8","lean","increase ohp to 40","8","","138.2","","[{""M"":{""name"":{""S"":""5x5 DELTS A""},""description"":{""S"":""delts only - workout A""},""id"":{""S"":""588c30a0-a120-11eb-95df-31b9b8505e78""},""sets"":{""L"":[{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""name"":{""S"":""shrugs""},""weight"":{""S"":""122""},""id"":{""S"":""12""},""reps"":{""S"":""10""}}},{""M"":{""name"":{""S"":""lat raise""},""weight"":{""S"":""25""},""id"":{""S"":""2""},""reps"":{""S"":""10""}}}]},""id"":{""N"":""1""}}}]},""id"":{""N"":""0""}}},{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""122""},""id"":{""S"":""12""},""reps"":{""S"":""10""}}},{""M"":{""weight"":{""S"":""25""},""id"":{""S"":""2""},""reps"":{""S"":""10""}}}]},""id"":{""N"":""1""}}}]},""id"":{""N"":""1""}}},{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""122""},""id"":{""S"":""12""},""reps"":{""S"":""10""}}},{""M"":{""weight"":{""S"":""25""},""id"":{""S"":""2""},""reps"":{""S"":""10""}}}]},""id"":{""N"":""1""}}}]},""id"":{""N"":""2""}}},{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""122""},""id"":{""S"":""12""},""reps"":{""S"":""10""}}},{""M"":{""weight"":{""S"":""25""},""id"":{""S"":""2""},""reps"":{""S"":""10""}}}]},""id"":{""N"":""1""}}}]},""id"":{""N"":""3""}}},{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""122""},""id"":{""S"":""12""},""reps"":{""S"":""10""}}},{""M"":{""weight"":{""S"":""25""},""id"":{""S"":""2""},""reps"":{""S"":""10""}}}]},""id"":{""N"":""1""}}}]},""id"":{""N"":""4""}}}]},""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""name"":{""S"":""shrugs""},""id"":{""S"":""12""},""reps"":{""S"":""5x10""},""type"":{""S"":""isolation""}}},{""M"":{""name"":{""S"":""lat raise""},""id"":{""S"":""2""},""reps"":{""S"":""5x10""},""type"":{""S"":""isolation""}}}]},""id"":{""N"":""1""}}}]}}},{""M"":{""name"":{""S"":""5x5 DELTS B""},""description"":{""S"":""delts only - b""},""id"":{""S"":""695b2b20-a120-11eb-95df-31b9b8505e78""},""sets"":{""L"":[{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""name"":{""S"":""OHP, BB""},""weight"":{""S"":""37""},""reps"":{""S"":""5""},""id"":{""S"":""f4749640-609f-11eb-abc8-4152269e8437""}}},{""M"":{""name"":{""S"":""rear delt raises""},""weight"":{""S"":""25""},""id"":{""S"":""17""},""reps"":{""S"":""10""}}}]},""id"":{""N"":""2""}}}]},""id"":{""N"":""0""}}},{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""37""},""id"":{""S"":""f4749640-609f-11eb-abc8-4152269e8437""},""reps"":{""S"":""5""}}},{""M"":{""weight"":{""S"":""25""},""id"":{""S"":""17""},""reps"":{""S"":""10""}}}]},""id"":{""N"":""2""}}}]},""id"":{""N"":""1""}}},{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""37""},""id"":{""S"":""f4749640-609f-11eb-abc8-4152269e8437""},""reps"":{""S"":""5""}}},{""M"":{""weight"":{""S"":""25""},""id"":{""S"":""17""},""reps"":{""S"":""10""}}}]},""id"":{""N"":""2""}}}]},""id"":{""N"":""2""}}},{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""37""},""id"":{""S"":""f4749640-609f-11eb-abc8-4152269e8437""},""reps"":{""S"":""5""}}},{""M"":{""weight"":{""S"":""25""},""id"":{""S"":""17""},""reps"":{""S"":""10""}}}]},""id"":{""N"":""2""}}}]},""id"":{""N"":""3""}}},{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""37""},""id"":{""S"":""f4749640-609f-11eb-abc8-4152269e8437""},""reps"":{""S"":""5""}}},{""M"":{""weight"":{""S"":""25""},""id"":{""S"":""17""},""reps"":{""S"":""10""}}}]},""id"":{""N"":""2""}}}]},""id"":{""N"":""4""}}}]},""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""name"":{""S"":""OHP, BB""},""reps"":{""S"":""5x5""},""id"":{""S"":""f4749640-609f-11eb-abc8-4152269e8437""},""type"":{""S"":""compound""}}},{""M"":{""name"":{""S"":""rear delt raises""},""id"":{""S"":""17""},""reps"":{""S"":""5x10""},""type"":{""S"":""isolation""}}}]},""id"":{""N"":""2""}}}]}}},{""M"":{""name"":{""S"":""DEADS ONLY""},""description"":{""S"":""deadlift only""},""id"":{""S"":""7cc2ee20-9589-11eb-b91b-85d6eb82c849""},""sets"":{""L"":[{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""name"":{""S"":""deadlift""},""weight"":{""S"":""0""},""id"":{""S"":""5""},""reps"":{""S"":""5""}}}]},""id"":{""N"":""0""}}}]},""id"":{""N"":""0""}}},{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""50""},""id"":{""S"":""5""},""reps"":{""S"":""5""}}}]},""id"":{""N"":""0""}}}]},""id"":{""N"":""1""}}},{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""90""},""id"":{""S"":""5""},""reps"":{""S"":""5""}}}]},""id"":{""N"":""0""}}}]},""id"":{""N"":""2""}}},{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""90""},""id"":{""S"":""5""},""reps"":{""S"":""5""}}}]},""id"":{""N"":""0""}}}]},""id"":{""N"":""3""}}},{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""90""},""id"":{""S"":""5""},""reps"":{""S"":""5""}}}]},""id"":{""N"":""0""}}}]},""id"":{""N"":""4""}}}]},""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""name"":{""S"":""deadlift""},""id"":{""S"":""5""},""reps"":{""S"":""2x2 - with rampup""},""type"":{""S"":""compound""}}}]},""id"":{""N"":""0""}}}]}}}]"
"e2cacd90-b31c-11eb-8d9d-e7a89151d6c1","'-1","{""exercises"":{""L"":[]},""headers"":{""L"":[{""S"":""delete""},{""S"":""type""},{""S"":""targets""},{""S"":""duration""},{""S"":""distance""},{""S"":""heart rate""}]}}","{""month"":{""S"":""4""},""day"":{""S"":""12""},""year"":{""S"":""2021""}}","","00:26:04:35","9","","DELTS A: 00:12:54:92","9","","129.8","","[{""M"":{""name"":{""S"":""MICRO DELTS A 5x5""},""description"":{""S"":""delts only - workout A""},""id"":{""S"":""588c30a0-a120-11eb-95df-31b9b8505e78""},""sets"":{""L"":[{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""name"":{""S"":""shrugs""},""weight"":{""S"":""122""},""id"":{""S"":""12""},""reps"":{""S"":""10""}}},{""M"":{""name"":{""S"":""lat raise""},""weight"":{""S"":""25""},""id"":{""S"":""2""},""reps"":{""S"":""10""}}}]},""id"":{""N"":""1""}}}]},""id"":{""N"":""0""}}},{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""122""},""id"":{""S"":""12""},""reps"":{""S"":""10""}}},{""M"":{""weight"":{""S"":""25""},""id"":{""S"":""2""},""reps"":{""S"":""10""}}}]},""id"":{""N"":""1""}}}]},""id"":{""N"":""1""}}},{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""122""},""id"":{""S"":""12""},""reps"":{""S"":""10""}}},{""M"":{""weight"":{""S"":""25""},""id"":{""S"":""2""},""reps"":{""S"":""10""}}}]},""id"":{""N"":""1""}}}]},""id"":{""N"":""2""}}},{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""122""},""id"":{""S"":""12""},""reps"":{""S"":""10""}}},{""M"":{""weight"":{""S"":""25""},""id"":{""S"":""2""},""reps"":{""S"":""10""}}}]},""id"":{""N"":""1""}}}]},""id"":{""N"":""3""}}},{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""122""},""id"":{""S"":""12""},""reps"":{""S"":""10""}}},{""M"":{""weight"":{""S"":""25""},""id"":{""S"":""2""},""reps"":{""S"":""10""}}}]},""id"":{""N"":""1""}}}]},""id"":{""N"":""4""}}}]},""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""name"":{""S"":""shrugs""},""id"":{""S"":""12""},""reps"":{""S"":""5x10""},""type"":{""S"":""isolation""}}},{""M"":{""name"":{""S"":""lat raise""},""id"":{""S"":""2""},""reps"":{""S"":""5x10""},""type"":{""S"":""isolation""}}}]},""id"":{""N"":""1""}}}]}}},{""M"":{""name"":{""S"":""MICRO DELTS B 5x5""},""description"":{""S"":""delts only - b""},""id"":{""S"":""695b2b20-a120-11eb-95df-31b9b8505e78""},""sets"":{""L"":[{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""name"":{""S"":""OHP, BB""},""weight"":{""S"":""37""},""reps"":{""S"":""5""},""id"":{""S"":""f4749640-609f-11eb-abc8-4152269e8437""}}},{""M"":{""name"":{""S"":""rear delt raises""},""weight"":{""S"":""25""},""id"":{""S"":""17""},""reps"":{""S"":""10""}}}]},""id"":{""N"":""2""}}}]},""id"":{""N"":""0""}}},{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""37""},""id"":{""S"":""f4749640-609f-11eb-abc8-4152269e8437""},""reps"":{""S"":""5""}}},{""M"":{""weight"":{""S"":""25""},""id"":{""S"":""17""},""reps"":{""S"":""10""}}}]},""id"":{""N"":""2""}}}]},""id"":{""N"":""1""}}},{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""37""},""id"":{""S"":""f4749640-609f-11eb-abc8-4152269e8437""},""reps"":{""S"":""5""}}},{""M"":{""weight"":{""S"":""25""},""id"":{""S"":""17""},""reps"":{""S"":""10""}}}]},""id"":{""N"":""2""}}}]},""id"":{""N"":""2""}}},{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""37""},""id"":{""S"":""f4749640-609f-11eb-abc8-4152269e8437""},""reps"":{""S"":""5""}}},{""M"":{""weight"":{""S"":""25""},""id"":{""S"":""17""},""reps"":{""S"":""10""}}}]},""id"":{""N"":""2""}}}]},""id"":{""N"":""3""}}},{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""37""},""id"":{""S"":""f4749640-609f-11eb-abc8-4152269e8437""},""reps"":{""S"":""5""}}},{""M"":{""weight"":{""S"":""25""},""id"":{""S"":""17""},""reps"":{""S"":""10""}}}]},""id"":{""N"":""2""}}}]},""id"":{""N"":""4""}}}]},""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""name"":{""S"":""OHP, BB""},""reps"":{""S"":""5x5""},""id"":{""S"":""f4749640-609f-11eb-abc8-4152269e8437""},""type"":{""S"":""compound""}}},{""M"":{""name"":{""S"":""rear delt raises""},""id"":{""S"":""17""},""reps"":{""S"":""5x10""},""type"":{""S"":""isolation""}}}]},""id"":{""N"":""2""}}}]}}},{""M"":{""name"":{""S"":""ABS - 1""},""description"":{""S"":""""},""id"":{""S"":""c91a1f10-af32-11eb-97fa-2d518ce685ab""},""sets"":{""L"":[{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""name"":{""S"":""abs - low back pushdown""},""weight"":{""S"":""""},""reps"":{""S"":""""},""id"":{""S"":""abffb660-af32-11eb-b97d-411716c04ccc""},""notes"":{""S"":""to combat lordosis.\n\npush lower back to floor and hold 10 seconds""}}}]},""id"":{""N"":""0""}}}]},""id"":{""N"":""0""}}}]},""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""name"":{""S"":""abs - low back pushdown""},""reps"":{""S"":""""},""id"":{""S"":""abffb660-af32-11eb-b97d-411716c04ccc""},""notes"":{""S"":""to combat lordosis.\n\npush lower back to floor and hold 10 seconds""},""type"":{""S"":""isolation""}}}]},""id"":{""N"":""0""}}}]}}},{""M"":{""name"":{""S"":""MICRO LEG EXT""},""description"":{""S"":""Leg extensions""},""id"":{""S"":""db445620-b34b-11eb-817e-3f5b8ca403f2""},""sets"":{""L"":[{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""name"":{""S"":""leg-ext""},""weight"":{""S"":""65""},""id"":{""S"":""16""},""reps"":{""S"":""8""}}}]},""id"":{""N"":""0""}}}]},""id"":{""N"":""0""}}},{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""55""},""id"":{""S"":""16""},""reps"":{""S"":""12""}}}]},""id"":{""N"":""0""}}}]},""id"":{""N"":""1""}}},{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""55""},""id"":{""S"":""16""},""reps"":{""S"":""12""}}}]},""id"":{""N"":""0""}}}]},""id"":{""N"":""2""}}},{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""55""},""id"":{""S"":""16""},""reps"":{""S"":""12""}}}]},""id"":{""N"":""0""}}}]},""id"":{""N"":""3""}}}]},""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""name"":{""S"":""leg-ext""},""id"":{""S"":""16""},""reps"":{""S"":""4x12""},""type"":{""S"":""isolation""}}}]},""id"":{""N"":""0""}}}]}}}]"
"298674a0-4ea5-11eb-b1f8-3d77f2fe2bdf","","{""exercises"":{""L"":[{""M"":{""duration"":{""S"":""""},""id"":{""N"":""0""},""type"":{""S"":""""},""distance"":{""S"":""""},""heartRate"":{""S"":""? bpm""}}}]},""headers"":{""L"":[{""S"":""delete""},{""S"":""type""},{""S"":""duration""},{""S"":""distance""},{""S"":""heart rate""}]}}","{""month"":{""S"":""0""},""day"":{""S"":""4""},""year"":{""S"":""2021""}}","","00:42:33:10","8","build","","7","","146.0","{""name"":{""S"":""6x8 U3-B""},""description"":{""S"":"" 6x8 U3 with pulldowns instead of chins""},""id"":{""S"":""d46de140-45ff-11eb-8736-333ed0733e5a""},""sets"":{""L"":[{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""name"":{""S"":""dips""},""weight"":{""S"":""45""},""id"":{""S"":""1""},""reps"":{""S"":""8""}}},{""M"":{""name"":{""S"":""row, cable (narrow)""},""weight"":{""S"":""107""},""id"":{""S"":""24""},""reps"":{""S"":""8""}}}]},""id"":{""N"":""0""}}},{""M"":{""exercises"":{""L"":[{""M"":{""name"":{""S"":""pulldown, cable""},""weight"":{""S"":""100""},""id"":{""S"":""dd941aa0-45ff-11eb-98df-5f178b717089""},""reps"":{""S"":""8""}}},{""M"":{""name"":{""S"":""incline bench press""},""weight"":{""S"":""45""},""id"":{""S"":""20""},""reps"":{""S"":""8""}}}]},""id"":{""N"":""1""}}},{""M"":{""exercises"":{""L"":[{""M"":{""name"":{""S"":""curl, db""},""weight"":{""S"":""25""},""id"":{""S"":""6df5b990-4133-11eb-b05b-23f7677632b6""},""reps"":{""S"":""8""}}},{""M"":{""name"":{""S"":""tricep pushdown, rope""},""weight"":{""S"":""62""},""id"":{""S"":""79a3fd60-4133-11eb-b05b-23f7677632b6""},""reps"":{""S"":""8""}}}]},""id"":{""N"":""2""}}}]},""id"":{""N"":""0""}}},{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""45""},""id"":{""S"":""1""},""reps"":{""S"":""8""}}},{""M"":{""weight"":{""S"":""107""},""id"":{""S"":""24""},""reps"":{""S"":""8""}}}]},""id"":{""N"":""0""}}},{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""100""},""id"":{""S"":""dd941aa0-45ff-11eb-98df-5f178b717089""},""reps"":{""S"":""8""}}},{""M"":{""weight"":{""S"":""45""},""id"":{""S"":""20""},""reps"":{""S"":""8""}}}]},""id"":{""N"":""1""}}},{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""25""},""id"":{""S"":""6df5b990-4133-11eb-b05b-23f7677632b6""},""reps"":{""S"":""8""}}},{""M"":{""weight"":{""S"":""62""},""id"":{""S"":""79a3fd60-4133-11eb-b05b-23f7677632b6""},""reps"":{""S"":""8""}}}]},""id"":{""N"":""2""}}}]},""id"":{""N"":""1""}}},{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""45""},""id"":{""S"":""1""},""reps"":{""S"":""8""}}},{""M"":{""weight"":{""S"":""107""},""id"":{""S"":""24""},""reps"":{""S"":""8""}}}]},""id"":{""N"":""0""}}},{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""100""},""id"":{""S"":""dd941aa0-45ff-11eb-98df-5f178b717089""},""reps"":{""S"":""8""}}},{""M"":{""weight"":{""S"":""45""},""id"":{""S"":""20""},""reps"":{""S"":""8""}}}]},""id"":{""N"":""1""}}},{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""25""},""id"":{""S"":""6df5b990-4133-11eb-b05b-23f7677632b6""},""reps"":{""S"":""8""}}},{""M"":{""weight"":{""S"":""62""},""id"":{""S"":""79a3fd60-4133-11eb-b05b-23f7677632b6""},""reps"":{""S"":""8""}}}]},""id"":{""N"":""2""}}}]},""id"":{""N"":""2""}}},{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""45""},""id"":{""S"":""1""},""reps"":{""S"":""8""}}},{""M"":{""weight"":{""S"":""107""},""id"":{""S"":""24""},""reps"":{""S"":""8""}}}]},""id"":{""N"":""0""}}},{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""100""},""id"":{""S"":""dd941aa0-45ff-11eb-98df-5f178b717089""},""reps"":{""S"":""8""}}},{""M"":{""weight"":{""S"":""45""},""id"":{""S"":""20""},""reps"":{""S"":""8""}}}]},""id"":{""N"":""1""}}},{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""25""},""id"":{""S"":""6df5b990-4133-11eb-b05b-23f7677632b6""},""reps"":{""S"":""8""}}},{""M"":{""weight"":{""S"":""62""},""id"":{""S"":""79a3fd60-4133-11eb-b05b-23f7677632b6""},""reps"":{""S"":""8""}}}]},""id"":{""N"":""2""}}}]},""id"":{""N"":""3""}}},{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""45""},""id"":{""S"":""1""},""reps"":{""S"":""7""}}},{""M"":{""weight"":{""S"":""107""},""id"":{""S"":""24""},""reps"":{""S"":""8""}}}]},""id"":{""N"":""0""}}},{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""100""},""id"":{""S"":""dd941aa0-45ff-11eb-98df-5f178b717089""},""reps"":{""S"":""8""}}},{""M"":{""weight"":{""S"":""45""},""id"":{""S"":""20""},""reps"":{""S"":""7""}}}]},""id"":{""N"":""1""}}},{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""25""},""id"":{""S"":""6df5b990-4133-11eb-b05b-23f7677632b6""},""reps"":{""S"":""8""}}},{""M"":{""weight"":{""S"":""62""},""id"":{""S"":""79a3fd60-4133-11eb-b05b-23f7677632b6""},""reps"":{""S"":""7""}}}]},""id"":{""N"":""2""}}}]},""id"":{""N"":""4""}}},{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""45""},""id"":{""S"":""1""},""reps"":{""S"":""7""}}},{""M"":{""weight"":{""S"":""107""},""id"":{""S"":""24""},""reps"":{""S"":""8""}}}]},""id"":{""N"":""0""}}},{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""100""},""id"":{""S"":""dd941aa0-45ff-11eb-98df-5f178b717089""},""reps"":{""S"":""8""}}},{""M"":{""weight"":{""S"":""45""},""id"":{""S"":""20""},""reps"":{""S"":""7""}}}]},""id"":{""N"":""1""}}},{""M"":{""exercises"":{""L"":[{""M"":{""weight"":{""S"":""25""},""id"":{""S"":""6df5b990-4133-11eb-b05b-23f7677632b6""},""reps"":{""S"":""8""}}},{""M"":{""weight"":{""S"":""62""},""id"":{""S"":""79a3fd60-4133-11eb-b05b-23f7677632b6""},""reps"":{""S"":""7""}}}]},""id"":{""N"":""2""}}}]},""id"":{""N"":""5""}}}]},""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[{""M"":{""name"":{""S"":""dips""},""id"":{""S"":""1""},""reps"":{""S"":""6x8""},""type"":{""S"":""compound""}}},{""M"":{""name"":{""S"":""row, cable (narrow)""},""id"":{""S"":""24""},""reps"":{""S"":""6x8""},""type"":{""S"":""compound""}}}]},""id"":{""N"":""0""}}},{""M"":{""exercises"":{""L"":[{""M"":{""name"":{""S"":""pulldown, cable""},""id"":{""S"":""dd941aa0-45ff-11eb-98df-5f178b717089""},""reps"":{""S"":""""},""type"":{""S"":""compound""}}},{""M"":{""name"":{""S"":""incline bench press""},""id"":{""S"":""20""},""reps"":{""S"":""6x8""},""type"":{""S"":""compound""}}}]},""id"":{""N"":""1""}}},{""M"":{""exercises"":{""L"":[{""M"":{""name"":{""S"":""curl, db""},""id"":{""S"":""6df5b990-4133-11eb-b05b-23f7677632b6""},""reps"":{""S"":""""},""type"":{""S"":""isolation""}}},{""M"":{""name"":{""S"":""tricep pushdown, rope""},""id"":{""S"":""79a3fd60-4133-11eb-b05b-23f7677632b6""},""reps"":{""S"":""""},""type"":{""S"":""isolation""}}}]},""id"":{""N"":""2""}}}]}}",""
"3cdcba20-993f-11eb-b6e5-f72c7ff0f37e","","{""exercises"":{""L"":[{""M"":{""duration"":{""S"":""45 min""},""id"":{""N"":""0""},""type"":{""S"":""walk""},""distance"":{""S"":""3 miles""},""heartRate"":{""S"":""? bpm""}}}]},""headers"":{""L"":[{""S"":""delete""},{""S"":""type""},{""S"":""targets""},{""S"":""duration""},{""S"":""distance""},{""S"":""heart rate""}]}}","{""month"":{""S"":""3""},""day"":{""S"":""9""},""year"":{""S"":""2021""}}","","0","8","","","9","","138.6","{""sets"":{""L"":[{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[]},""id"":{""N"":""0""}}}]},""id"":{""N"":""0""}}}]},""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[]},""id"":{""N"":""0""}}}]}}",""
"d561e3a0-58d6-11eb-a823-e18c1c410c53","","{""exercises"":{""L"":[{""M"":{""duration"":{""S"":""50 min""},""id"":{""N"":""0""},""type"":{""S"":""walk""},""distance"":{""S"":""""},""heartRate"":{""S"":""? bpm""}}}]},""headers"":{""L"":[{""S"":""delete""},{""S"":""type""},{""S"":""duration""},{""S"":""distance""},{""S"":""heart rate""}]}}","{""month"":{""N"":""0""},""day"":{""N"":""16""},""year"":{""N"":""2021""}}","","0","10","walk","","10","","144.4","{""sets"":{""L"":[{""M"":{""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[]},""id"":{""N"":""0""}}}]},""id"":{""N"":""0""}}}]},""exerciseGroups"":{""L"":[{""M"":{""exercises"":{""L"":[]},""id"":{""N"":""0""}}}]}}",""
